Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"35708","1","2018-07-19 07:27:23","1","26","<pytorch><convolutional-neural-network>","0",""
"35709","1","2018-07-19 07:32:40","2","213","<python><time-series><regression><cross-validation>","0",""
"35713","1","2018-07-19 08:16:21","11","50061","<scikit-learn><random-forest><decision-trees><accuracy><machine-learning-model>","8",""
"35715","1","2018-07-19 08:46:10","7","134","<data-mining><statistics><bigdata>","2",""
"35720","1","2018-07-19 09:40:11","2","2422","<deep-learning><convolutional-neural-network><mlp>","2",""
"35730","1","2018-07-19 13:28:59","0","76","<feature-engineering>","2",""
"35731","1","2018-07-19 14:06:39","0","951","<python>","1",""
"35741","1","2018-07-19 15:49:56","6","4153","<deep-learning><autoencoder><generative-models><mini-batch-gradient-descent>","2",""
"35743","1","2018-07-19 16:05:32","0","1839","<classification><nlp><text-mining><random-forest>","2",""
"35744","1","2018-07-19 16:07:50","0","132","<machine-learning><scikit-learn><regression><gradient-descent>","1",""
"35746","1","2018-07-19 16:53:11","2","157","<machine-learning><theory><vc-theory><pac-learning>","0",""
"35748","1","2018-07-19 16:58:13","0","62","<graphs>","2",""
"35763","1","2018-07-20 01:07:15","0","1444","<python><tensorflow>","1",""
"35767","1","2018-07-20 04:11:03","0","1754","<machine-learning><generalization>","2",""
"35770","1","2018-07-20 05:49:29","0","441","<classification><feature-engineering><data-imputation><churn>","2",""
"35771","1","2018-07-20 06:14:41","0","190","<classification><predictive-modeling><prediction><supervised-learning><ensemble-modeling>","2",""
"35774","1","2018-07-20 06:33:49","1","186","<machine-learning><deep-learning><backpropagation>","1",""
"35775","1","2018-07-20 06:35:23","4","15766","<machine-learning><scikit-learn><keras>","2",""
"35776","1","2018-07-20 06:39:24","0","196","<classification><supervised-learning><class-imbalance>","1",""
"35779","1","2018-07-20 08:36:29","1","1350","<machine-learning><markov-hidden-model>","1",""
"35781","1","2018-07-20 09:53:01","1","49","<classification><dataset><data-science-model>","0",""
"35783","1","2018-07-20 10:34:03","1","45","<variance>","1",""
"35786","1","2018-07-20 12:05:05","0","999","<machine-learning><classification><scikit-learn><categorical-data><numerical>","1",""
"35787","1","2018-07-20 12:30:15","7","12657","<python><statistics><feature-selection>","3",""
"35798","1","2018-07-20 14:43:35","3","146","<deep-learning><image-recognition><research><noise>","2",""
"35801","1","2018-07-20 15:02:49","6","1015","<data><ensemble-modeling><pipelines><definitions>","3",""
"35804","1","2018-07-20 15:47:26","11","20689","<machine-learning><regression><statistics><linear-regression><cost-function>","3",""
"35806","1","2018-07-20 16:59:29","0","955","<nlp><nltk><embeddings>","1",""
"35807","1","2018-07-20 17:04:07","0","738","<python><neural-network><pytorch>","1",""
"35809","1","2018-07-20 18:27:35","2","1022","<neural-network><deep-learning><keras><tensorflow><cnn>","3",""
"35813","1","2018-07-20 20:19:16","1","2665","<multiclass-classification><supervised-learning><loss-function><class-imbalance>","1",""
"35814","1","2018-07-20 20:23:19","4","1541","<neural-network><tensorflow><reinforcement-learning>","1",""
"35817","1","2018-07-20 22:17:05","0","255","<time-series><rnn><lstm><gradient-descent><backpropagation>","1",""
"35819","1","2018-07-21 00:11:22","1","67","<machine-learning><statistics>","1",""
"35824","1","2018-07-21 08:05:25","1","5485","<machine-learning><neural-network><deep-learning><tensorflow><gan>","1",""
"35826","1","2018-07-21 09:27:35","6","2693","<machine-learning><tensorflow><estimators>","1",""
"35828","1","2018-07-21 12:14:52","2","2207","<deep-learning><neural-network><cnn><backpropagation><mathematics>","1",""
"35831","1","2018-07-21 14:47:48","0","157","<databases><churn>","2",""
"35832","1","2018-07-21 15:27:29","3","3169","<machine-learning><neural-network><deep-learning><tensorflow><mnist>","1",""
"35835","1","2018-07-21 16:10:56","1","156","<python><generative-models>","1",""
"35836","1","2018-07-21 16:12:56","5","1479","<machine-learning><neural-network><deep-learning><cnn>","1",""
"35838","1","2018-07-21 16:59:09","1","625","<hardware>","1",""
"35841","1","2018-07-21 17:41:24","0","1257","<r>","1",""
"35849","1","2018-07-21 22:34:36","1","113","<machine-learning><clustering><algorithms>","2",""
"35851","1","2018-07-22 00:12:50","0","665","<python><deep-learning><keras><tensorflow>","1",""
"35852","1","2018-07-22 06:39:21","1","147","<python><time-series>","0",""
"35853","1","2018-07-22 07:12:20","4","243","<python><deep-learning><keras><hyperparameter><hyperparameter-tuning>","2",""
"35854","1","2018-07-22 07:19:20","1","42","<machine-learning><neural-network><deep-learning><cnn><object-detection>","1",""
"35856","1","2018-07-22 09:52:30","0","320","<r>","2",""
"35860","1","2018-07-22 12:33:02","1","28","<machine-learning><neural-network><deep-learning><cnn>","0",""
"35861","1","2018-07-22 12:36:27","9","5232","<classification>","5",""
"35864","1","2018-07-22 13:46:49","2","243","<machine-learning><deep-learning><reinforcement-learning><q-learning>","1",""
"35867","1","2018-07-22 14:20:25","3","6542","<neural-network><classification><xgboost><overfitting>","2",""
"35868","1","2018-07-22 14:31:18","17","112882","<python><dataset><csv>","2",""
"35869","1","2018-07-22 15:08:42","5","6807","<hyperparameter><hyperparameter-tuning><randomized-algorithms>","2",""
"35873","1","2018-07-22 08:47:09","6","1786","<deep-learning><computer-vision><python>","1",""
"35878","1","2018-07-22 16:47:50","0","103","<python><r><scikit-learn><dataset><categorical-data>","1",""
"35880","1","2018-07-22 17:28:46","0","158","<machine-learning><clustering><unsupervised-learning>","2",""
"35883","1","2018-07-22 19:42:28","0","139","<machine-learning><time-series><statistics><data><lstm>","2",""
"35886","1","2018-07-22 22:13:10","1","214","<neural-network><backpropagation>","0",""
"35887","1","2018-07-22 23:31:24","0","92","<python><tensorflow>","2",""
"35894","1","2018-07-23 03:50:39","0","39","<regression><convolutional-neural-network>","1",""
"35896","1","2018-07-23 06:30:58","1","678","<machine-learning><python><predictive-modeling><pandas><data-cleaning>","1",""
"35908","1","2018-07-23 09:31:49","0","94","<machine-learning><neural-network><deep-learning><yolo>","1",""
"35909","1","2018-07-23 09:47:01","1","4037","<regression><orange>","2",""
"35912","1","2018-07-23 11:51:18","0","1400","<machine-learning>","1",""
"35917","1","2018-07-23 12:33:00","0","236","<machine-learning><keras><lstm>","1",""
"35921","1","2018-07-23 14:56:32","1","165","<deep-learning><nlp><cnn><sentiment-analysis>","2",""
"35922","1","2018-07-23 15:13:20","1","2008","<machine-learning>","1",""
"35928","1","2018-07-23 19:04:45","8","8883","<machine-learning><loss-function>","1",""
"35930","1","2018-07-23 19:28:23","2","93","<python><neural-network><nlp><classifier>","1",""
"35931","1","2018-07-23 20:51:15","0","56","<tensorflow><image-classification><image-recognition>","1",""
"62361","1","2019-10-29 12:51:28","1","85","<machine-learning>","1",""
"62365","1","2019-10-29 15:01:18","1","213","<machine-learning><classification>","1",""
"62369","1","2019-10-29 16:11:28","6","3893","<classification><time-series><regression><random-forest><forecasting>","4",""
"62371","1","2019-10-29 17:26:18","1","295","<convolution><graphs><attention-mechanism>","0",""
"62373","1","2019-10-29 17:40:53","1","32","<deep-learning><lstm><word2vec><word-embeddings><embeddings>","0",""
"62374","1","2019-10-29 17:45:58","0","376","<keras><tensorflow><autoencoder>","3",""
"62376","1","2019-10-29 18:33:53","3","150","<machine-learning><python><data-analysis>","1",""
"62384","1","2019-10-29 23:35:59","0","133","<python><dummy-variables>","1",""
"62386","1","2019-10-30 00:50:50","0","366","<python><dataset><implementation><privacy><anonymization>","1",""
"62388","1","2019-10-30 02:43:20","2","1287","<correlation>","2",""
"45061","1","2019-02-05 03:04:19","1","112","<machine-learning><time-series><clustering><similarity>","0",""
"45067","1","2019-02-05 06:11:55","1","228","<machine-learning><python><naive-bayes-classifier><tfidf>","0",""
"45068","1","2019-02-05 06:35:04","2","812","<machine-learning><neural-network><deep-learning><supervised-learning><performance>","0",""
"45070","1","2019-02-05 07:28:04","5","167","<neural-network><lstm><rnn>","1",""
"45074","1","2019-02-05 10:02:16","2","12823","<python><pandas>","2",""
"45075","1","2019-02-05 10:02:24","2","10212","<python><pandas>","1",""
"45083","1","2019-02-05 11:20:29","2","1282","<r><dataframe><programming><dplyr>","2",""
"45084","1","2019-02-05 11:57:00","1","363","<loss-function>","1",""
"45086","1","2019-02-05 12:03:37","2","518","<keras><tensorflow>","1",""
"45089","1","2019-02-05 12:44:40","1","238","<pandas>","4",""
"45098","1","2019-02-05 15:06:04","1","28","<neural-network><training>","0",""
"45102","1","2019-02-05 15:45:10","3","450","<python><pandas><numpy><jupyter>","1",""
"45103","1","2019-02-05 16:19:07","2","84","<neural-network><deep-learning>","2",""
"45104","1","2019-02-05 16:19:40","0","1024","<tensorflow>","1",""
"45107","1","2019-02-05 16:44:46","1","33","<predictive-modeling>","0",""
"45114","1","2019-02-05 18:48:48","1","62","<predictive-modeling><unsupervised-learning><supervised-learning>","1",""
"45117","1","2019-02-05 19:37:02","1","495","<python><neural-network><rnn><pytorch>","0",""
"45118","1","2019-02-05 20:38:56","11","37775","<python><r>","2",""
"45119","1","2019-02-05 20:55:27","1","35","<classification>","1",""
"45121","1","2019-02-05 20:57:25","2","89","<machine-learning><python><r><machine-learning-model><azure-ml>","1",""
"45124","1","2019-02-05 21:52:45","6","5586","<python><pytorch>","2",""
"45128","1","2019-02-06 03:26:47","2","336","<machine-learning><sampling>","1",""
"45129","1","2019-02-06 03:57:30","2","9253","<python><time-series><lstm><matlab>","1",""
"45133","1","2019-02-06 05:13:53","1","7672","<python><data-mining><data-cleaning>","2",""
"45136","1","2019-02-06 05:55:24","1","69","<python><data-mining><data-cleaning>","1",""
"45137","1","2019-02-06 06:31:51","1","463","<machine-learning><time-series><correlation><similarity>","1",""
"45139","1","2019-02-06 07:31:29","0","46","<python><map-reduce>","1",""
"45143","1","2019-02-06 08:36:38","1","53","<nlp><naive-bayes-classifier><ngrams>","0",""
"45144","1","2019-02-06 08:56:45","2","4056","<machine-learning><pandas><pyspark>","2",""
"62391","1","2019-10-30 03:45:27","1","723","<pca>","2",""
"62392","1","2019-10-30 03:59:39","1","32","<deep-learning><generative-models><image-preprocessing><image>","0",""
"62394","1","2019-10-30 05:20:16","1","386","<hyperparameter>","2",""
"62400","1","2019-10-30 09:38:53","1","941","<python><logistic-regression>","0",""
"62401","1","2019-10-30 09:56:03","0","60","<regression><clustering><data-analysis>","3",""
"62402","1","2019-10-30 09:58:45","2","273","<time-series><correlation>","2",""
"62403","1","2019-10-30 10:05:45","1","1519","<keras><cnn>","1",""
"62409","1","2019-10-30 10:52:42","10","4255","<deep-learning><feature-extraction>","4",""
"62411","1","2019-10-30 11:26:54","2","173","<r><data><visualization>","1",""
"62414","1","2019-10-30 11:41:00","3","5298","<reinforcement-learning><dqn><actor-critic><monte-carlo><keras-rl>","1",""
"62415","1","2019-10-30 11:47:28","1","1307","<machine-learning><python><keras><image-classification><vgg16>","1",""
"121602","1","2023-05-18 08:21:39","0","628","<machine-learning><machine-learning-model><loss-function>","1",""
"121605","1","2023-05-18 10:26:08","1","332","<nlp><named-entity-recognition><language-model>","1",""
"121606","1","2023-05-18 10:34:12","0","27","<dataset>","1",""
"121608","1","2023-05-18 12:20:29","1","30","<deep-learning><statistics><mathematics><research>","0",""
"121618","1","2023-05-18 21:14:43","0","3010","<machine-learning><pandas><data-science-model><correlation>","2",""
"121619","1","2023-05-18 21:24:55","0","43","<pytorch><gpu><nvidia><cuda>","0",""
"121621","1","2023-05-19 00:48:26","1","329","<deep-learning><time-series><convolutional-neural-network><explainable-ai>","0",""
"121622","1","2023-05-19 03:33:35","3","1226","<python><nlp><python-3.x><nltk><spacy>","1",""
"121629","1","2023-05-19 07:18:51","0","128","<keras><tensorflow><image-classification><computer-vision>","0",""
"45148","1","2019-02-06 09:24:17","3","9493","<r><data-mining><dataset><dplyr>","2",""
"45149","1","2019-02-06 09:37:59","3","957","<nlp><sentiment-analysis>","1",""
"45151","1","2019-02-06 10:14:49","0","126","<python><data-mining><data-cleaning>","1",""
"45153","1","2019-02-06 10:37:31","1","91","<machine-learning>","1",""
"45154","1","2019-02-06 10:40:51","1","1222","<tensorflow><lstm><rnn><data-science-model>","0",""
"45156","1","2019-02-06 10:58:20","2","5076","<python><data-mining><text-mining><data-cleaning>","2",""
"45157","1","2019-02-06 10:58:23","1","30","<data><preprocessing>","0",""
"45158","1","2019-02-06 11:01:01","1","458","<text-mining><orange>","0",""
"45163","1","2019-02-06 12:31:40","3","2704","<python><nlp><class-imbalance><imbalanced-learn>","3",""
"45165","1","2019-02-06 13:29:24","66","206797","<machine-learning><neural-network><deep-learning><classification><keras>","5",""
"45168","1","2019-02-06 13:57:33","2","162","<deep-learning><classification><cnn><computer-vision><image-preprocessing>","0",""
"45169","1","2019-02-06 14:23:36","2","20","<data-mining><machine-learning-model>","0",""
"45170","1","2019-02-06 14:31:11","1","49","<r>","1",""
"45174","1","2019-02-06 15:51:53","14","37769","<machine-learning><scikit-learn><multilabel-classification>","6",""
"45176","1","2019-02-06 16:50:59","1","72","<python><optimization>","1",""
"62426","1","2019-10-30 15:17:06","1","127","<neural-network><classification><graphs><siamese-networks>","0",""
"62427","1","2019-10-30 15:55:44","4","4275","<pandas><correlation>","1",""
"62430","1","2019-10-30 16:50:44","3","5170","<python><pandas><data>","1",""
"62432","1","2019-10-30 17:49:19","1","45","<feature-engineering><feature-extraction><supervised-learning><graphs><feature-construction>","0",""
"62433","1","2019-10-30 19:04:23","1","756","<pytorch><gan><generative-models><convolutional-neural-network><gaussian>","1",""
"62436","1","2019-10-30 20:18:41","2","189","<neural-network><generative-models>","2",""
"62445","1","2019-10-31 06:07:40","0","1484","<scikit-learn><regression><linear-regression>","1",""
"62448","1","2019-10-31 07:43:53","1","4764","<machine-learning><python><deep-learning><dataset><privacy>","3",""
"62449","1","2019-10-31 07:51:17","3","470","<neural-network><lstm><rnn>","1",""
"62451","1","2019-10-31 08:03:52","2","148","<machine-learning><missing-data><data-imputation>","1",""
"62452","1","2019-10-31 08:07:49","1","15972","<pandas><dataframe>","2",""
"62454","1","2019-10-31 08:23:31","0","83","<deep-learning><keras><tensorflow><cnn><computer-vision>","0",""
"62465","1","2019-10-31 11:33:15","0","48","<unsupervised-learning><score>","1",""
"62468","1","2019-10-31 12:14:14","1","154","<regression><class-imbalance>","1",""
"62470","1","2019-10-31 12:56:03","0","37","<keras>","1",""
"45177","1","2019-02-06 16:51:27","2","2496","<tensorflow>","1",""
"45178","1","2019-02-06 17:24:27","1","36","<beginner><education>","1",""
"45179","1","2019-02-06 17:26:20","1","51","<python><keras><tensorflow>","1",""
"45180","1","2019-02-06 17:37:49","6","130","<feature-selection><random-forest><decision-trees><predictor-importance>","1",""
"45183","1","2019-02-06 18:56:27","2","428","<nlp><recommender-system><word-embeddings>","1",""
"45184","1","2019-02-06 19:24:17","2","33","<dataset>","1",""
"45189","1","2019-02-06 22:44:04","1","11","<time-series>","0",""
"45190","1","2019-02-07 04:49:52","1","79","<nlp><language-model>","0",""
"45197","1","2019-02-07 08:37:05","3","140","<machine-learning><deep-learning><supervised-learning>","1",""
"45200","1","2019-02-07 09:06:03","2","82","<machine-learning><neural-network><cnn>","1",""
"45202","1","2019-02-07 09:46:19","2","98","<predictive-modeling><model-selection><model-evaluations><scoring>","1",""
"45203","1","2019-02-07 09:53:25","1","198","<r><data-mining><visualization><ggplot2>","1",""
"45204","1","2019-02-07 09:56:54","1","127","<nlp>","0",""
"45208","1","2019-02-07 10:14:38","1","1000","<keras><scikit-learn><cross-validation><class-imbalance>","2",""
"45211","1","2019-02-07 10:47:30","2","72","<machine-learning><regression><statistics><logistic-regression>","1",""
"45214","1","2019-02-07 12:37:57","2","142","<dataset><training>","1",""
"62474","1","2019-10-31 13:43:57","1","364","<python><pandas><sas>","2",""
"62480","1","2019-10-31 15:11:01","1","221","<classification><random-forest>","1",""
"62482","1","2019-10-31 15:24:45","2","580","<neural-network><deep-learning><keras><multiclass-classification><mlp>","2",""
"62485","1","2019-10-31 15:34:17","2","621","<nlp>","1",""
"62486","1","2019-10-31 16:04:53","0","110","<neural-network><deep-learning><scikit-learn><mlp>","0",""
"62493","1","2019-10-31 19:08:23","2","147","<python><classification><categorical-data><dimensionality-reduction>","2",""
"62500","1","2019-10-31 22:03:50","0","109","<clustering><k-means>","1",""
"62501","1","2019-10-31 22:10:30","2","1796","<pandas><dataframe>","1",""
"62504","1","2019-11-01 00:06:20","1","135","<machine-learning><neural-network>","0",""
"62511","1","2019-11-01 05:37:23","2","264","<machine-learning><deep-learning><time-series><preprocessing>","0",""
"62516","1","2019-11-01 12:35:58","1","605","<cnn>","2",""
"62518","1","2019-11-01 12:56:27","1","99","<machine-learning>","2",""
"62525","1","2019-11-01 14:09:19","0","2684","<pandas>","1",""
"62529","1","2019-11-01 15:16:36","0","853","<machine-learning><python><pca><dimensionality-reduction>","2",""
"62534","1","2019-11-01 17:10:53","0","515","<machine-learning><regression><predictive-modeling>","1",""
"62538","1","2019-11-01 18:20:23","1","43","<machine-learning><nlp><data-augmentation>","1",""
"62541","1","2019-11-01 19:06:32","0","133","<machine-learning-model>","2",""
"62542","1","2019-11-01 19:11:02","2","540","<python><deep-learning><tensorflow><preprocessing><numpy>","1",""
"62547","1","2019-11-01 19:44:09","1","41","<machine-learning><classification><regression>","1",""
"62548","1","2019-11-01 20:00:47","0","682","<r><missing-data>","1",""
"62549","1","2019-11-01 20:20:21","2","4435","<python><scikit-learn><scipy>","1",""
"45216","1","2019-02-07 12:46:53","1","46","<time-series><lstm><rnn><sequence-to-sequence><stacked-lstm>","0",""
"45220","1","2019-02-07 15:37:42","-1","454","<machine-learning><clustering><similarity><pca><dimensionality-reduction>","2",""
"45221","1","2019-02-07 15:48:51","2","43","<training><labels><binary><classifier>","1",""
"45223","1","2019-02-07 16:10:54","1","69","<machine-learning><ensemble-modeling>","2",""
"45224","1","2019-02-07 18:00:45","1","332","<python><keras>","0",""
"45228","1","2019-02-07 18:47:25","2","2897","<machine-learning><keras><time-series><lstm>","1",""
"45230","1","2019-02-07 18:59:38","1","154","<machine-learning><classification><svm><fuzzy-logic>","0",""
"45231","1","2019-02-07 19:32:24","1","461","<time-series><clustering>","3",""
"45236","1","2019-02-07 23:23:03","4","1500","<statistics><distribution><excel><churn>","3",""
"45237","1","2019-02-07 23:53:36","1","56","<colab>","0",""
"45238","1","2019-02-08 02:51:26","3","818","<naive-bayes-classifier><missing-data>","2",""
"45239","1","2019-02-08 04:13:36","1","13237","<python><regression>","1",""
"45240","1","2019-02-08 04:34:06","1","309","<neural-network><cnn><transfer-learning>","1",""
"45243","1","2019-02-08 06:09:06","3","250","<machine-learning><neural-network><reinforcement-learning>","3",""
"45246","1","2019-02-08 08:49:04","5","17892","<deep-learning><neural-network><keras><tensorflow><convolutional-neural-network>","2",""
"45251","1","2019-02-08 09:37:25","1","241","<classification><scikit-learn><data-mining><text-mining><word2vec>","1",""
"62550","1","2019-11-01 20:30:20","0","332","<machine-learning><classification><scikit-learn><feature-selection>","1",""
"62551","1","2019-11-01 20:45:20","3","1738","<machine-learning>","3",""
"62553","1","2019-11-01 22:37:33","2","1192","<data><data-cleaning><preprocessing><feature-scaling>","1",""
"62556","1","2019-11-02 00:30:31","3","640","<machine-learning><python><random-forest><decision-trees>","2",""
"62563","1","2019-11-02 07:50:14","2","48","<machine-learning><bayesian><non-parametric><bayesian-nonparametric>","1",""
"62569","1","2019-11-02 12:48:27","1","266","<neural-network><accuracy><error-handling>","1",""
"62582","1","2019-11-02 19:19:41","0","564","<neural-network><deep-learning><dataset><image-preprocessing><features>","2",""
"62583","1","2019-11-02 20:09:44","4","639","<scikit-learn><training>","2",""
"62584","1","2019-11-02 20:24:05","1","139","<keras><tensorflow><cnn><gpu><colab>","1",""
"62585","1","2019-11-02 21:00:22","1","90","<data-mining><pandas><data-cleaning><k-nn><error-handling>","1",""
"45254","1","2019-02-08 09:47:49","3","107","<data-mining><time-series><predictive-modeling><statistics><prediction>","1",""
"45255","1","2019-02-08 10:14:25","6","4000","<naive-bayes-classifier><outlier><bayesian>","2",""
"45256","1","2019-02-08 10:29:29","0","2656","<machine-learning><regression><statistics>","1",""
"45263","1","2019-02-08 12:46:10","0","113","<machine-learning><feature-selection><feature-extraction><feature-engineering><machine-learning-model>","1",""
"45276","1","2019-02-08 17:36:13","4","1555","<machine-learning><python><deep-learning><tensorflow>","1",""
"45277","1","2019-02-08 18:30:04","1","160","<pandas>","0",""
"45279","1","2019-02-08 19:31:01","2","47","<classification><accuracy><metric>","2",""
"45281","1","2019-02-08 21:23:21","2","8712","<machine-learning><neural-network><deep-learning><keras>","2",""
"45282","1","2019-02-08 22:09:13","4","11169","<cnn>","1",""
"45284","1","2019-02-08 23:04:18","1","1237","<machine-learning><feature-engineering>","1",""
"45285","1","2019-02-09 00:14:07","10","4901","<neural-network><regression><logistic-regression><loss-function><probability>","4",""
"45286","1","2019-02-09 00:20:54","1","48","<neural-network><feature-engineering><gradient-descent>","1",""
"45287","1","2019-02-09 01:48:15","1","21","<machine-learning><classification><data-mining><decision-trees><scoring>","0",""
"45288","1","2019-02-09 03:49:28","1","106","<machine-learning><rbm>","1",""
"45289","1","2019-02-09 04:53:37","1","778","<python>","2",""
"45291","1","2019-02-09 07:23:35","0","73","<clustering>","1",""
"45292","1","2019-02-09 07:27:55","1","279","<machine-learning><neural-network><image-classification><image-recognition>","2",""
"45293","1","2019-02-09 07:39:51","3","1977","<python><time-series>","2",""
"121639","1","2023-05-19 12:15:42","3","8085","<python><nlp><pytorch><transformer><gpu>","2",""
"121643","1","2023-05-19 14:18:12","3","738","<logistic-regression>","3",""
"121645","1","2023-05-19 16:07:44","1","75","<machine-learning><regression><data-science-model><data-analysis><ai>","2",""
"121651","1","2023-05-20 02:05:30","1","302","<pytorch><pytorch-geometric>","0",""
"121654","1","2023-05-20 04:58:42","1","104","<language-model>","1",""
"121658","1","2023-05-20 07:18:43","0","99","<transformer><automatic-summarization>","1",""
"121662","1","2023-05-20 11:18:34","1","56","<machine-learning><python><convolutional-neural-network><pytorch><computer-vision>","0",""
"62590","1","2019-11-03 01:50:20","1","6402","<scikit-learn><pickle>","1",""
"62592","1","2019-11-03 03:05:26","3","263","<predictive-modeling><churn><aggregation><survival-analysis>","1",""
"62594","1","2019-11-03 03:29:23","1","528","<pandas><dataframe><geospatial>","1",""
"62600","1","2019-11-03 07:30:11","1","26","<machine-learning><python><predictive-modeling><machine-learning-model>","0",""
"62612","1","2019-11-03 18:25:00","1","72","<tensorflow>","1",""
"62616","1","2019-11-03 19:57:27","1","127","<python><neural-network><keras><recommender-system><embeddings>","0",""
"62617","1","2019-11-03 20:59:44","1","244","<forecasting><time>","0",""
"62623","1","2019-11-04 03:08:08","0","1431","<machine-learning><classification><multilabel-classification>","3",""
"62624","1","2019-11-04 03:15:54","1","384","<dataset><visualization><graphs>","1",""
"62628","1","2019-11-04 05:10:24","0","180","<python><logistic-regression><gradient-descent>","1",""
"62630","1","2019-11-04 05:27:49","0","27","<data-analysis>","1",""
"62634","1","2019-11-04 06:37:49","1","1199","<xgboost><multilabel-classification>","1",""
"45298","1","2019-02-09 09:44:36","1","77","<excel>","0",""
"45300","1","2019-02-09 09:50:29","1","1608","<python><neural-network><rnn><feature-construction>","1",""
"45302","1","2019-02-09 12:13:57","1","19","<machine-learning><svm>","0",""
"45308","1","2019-02-09 15:06:02","1","19","<data-mining><dataset><data-cleaning>","0",""
"45309","1","2019-02-09 15:11:13","1","437","<keras><version-control>","0",""
"45311","1","2019-02-09 17:09:14","1","7607","<python><dataset><pandas><numpy><dataframe>","1",""
"45312","1","2019-02-09 17:22:44","1","343","<keras><multilabel-classification>","0",""
"45314","1","2019-02-09 18:24:50","19","205151","<python><pandas>","3",""
"45318","1","2019-02-09 21:52:15","1","37","<neural-network><keras><tensorflow><cnn><pytorch>","1",""
"45319","1","2019-02-09 23:03:38","3","4473","<machine-learning><python><scikit-learn><decision-trees><overfitting>","3",""
"45320","1","2019-02-09 23:08:55","3","506","<neural-network><deep-learning><ai><weight-initialization>","1",""
"45321","1","2019-02-09 23:15:06","1","60","<python><text-mining><map-reduce>","0",""
"45322","1","2019-02-09 23:36:42","4","671","<deep-learning><activation-function>","1",""
"45328","1","2019-02-10 03:26:11","2","845","<python><keras><dataset><lstm><bigdata>","0",""
"45331","1","2019-02-10 05:20:25","2","1233","<machine-learning><data>","1",""
"45332","1","2019-02-10 06:33:37","6","309","<classification><statistics><optimization><machine-learning-model>","3",""
"121665","1","2023-05-20 16:58:29","1","19","<machine-learning><neural-network><weight-initialization><definitions><glorot-initialization>","0",""
"121666","1","2023-05-20 19:40:31","0","99","<neural-network>","1",""
"121669","1","2023-05-21 07:31:01","0","186","<nlp><named-entity-recognition>","1",""
"121670","1","2023-05-21 08:17:45","1","23","<genetic-algorithms>","0",""
"121671","1","2023-05-21 10:40:09","0","78","<correlation><graphs><mathematics><social-network-analysis>","0",""
"121672","1","2023-05-21 11:00:02","1","6891","<pandas><data-cleaning>","2",""
"121673","1","2023-05-21 11:12:30","1","440","<cross-validation>","1",""
"121676","1","2023-05-21 20:35:20","1","76","<machine-learning>","2",""
"121677","1","2023-05-21 21:49:52","1","45","<machine-learning><random-forest><hypothesis-testing><simulation>","0",""
"121681","1","2023-05-22 01:22:32","1","318","<graphs><graph-neural-network><pytorch-geometric><gnn>","1",""
"121683","1","2023-05-22 07:15:19","0","205","<machine-learning><python><classification><pandas>","1",""
"121685","1","2023-05-22 08:24:17","1","65","<nlp><transfer-learning><speech-to-text>","1",""
"121686","1","2023-05-22 08:53:04","1","166","<random-forest><decision-trees><knowledge-distillation>","1",""
"121687","1","2023-05-22 09:18:44","0","53","<time-series>","1",""
"121688","1","2023-05-22 10:07:07","0","671","<machine-learning><classification><xgboost><imbalanced-data>","1",""
"121692","1","2023-05-22 13:17:43","1","59","<machine-learning><deep-learning><keras><tensorflow><computer-vision>","2",""
"121694","1","2023-05-22 13:50:24","2","182","<pandas><data-cleaning><dataframe>","2",""
"62640","1","2019-11-04 10:47:03","1","105","<machine-learning><feature-selection><model-selection>","1",""
"62645","1","2019-11-04 12:03:16","1","680","<cross-validation><overfitting><sampling>","2",""
"62649","1","2019-11-04 12:55:42","3","1322","<machine-learning><svm><least-squares-svm>","2",""
"62651","1","2019-11-04 13:17:35","0","48","<machine-learning><python><neural-network><keras><mathematics>","1",""
"62653","1","2019-11-04 13:58:34","0","668","<python><keras><tensorflow><machine-learning-model><colab>","0",""
"62655","1","2019-11-04 14:12:09","0","271","<machine-learning>","1",""
"62657","1","2019-11-04 15:00:09","1","34","<python><classification><nlp><word2vec>","1",""
"62658","1","2019-11-04 15:22:32","39","80329","<tensorflow><nlp><pytorch><bert>","7",""
"62662","1","2019-11-04 16:24:07","1","221","<markov>","1",""
"62663","1","2019-11-04 16:41:16","0","55","<machine-learning><python><neural-network><time-series><forecasting>","0",""
"45335","1","2019-02-10 10:40:47","2","85","<machine-learning><deep-learning><nlp>","2",""
"45340","1","2019-02-10 14:56:07","2","1902","<machine-learning><neural-network><classification><keras>","0",""
"45341","1","2019-02-10 15:32:13","0","2368","<machine-learning><training><unsupervised-learning><supervised-learning>","2",""
"45343","1","2019-02-10 17:13:39","1","857","<machine-learning><neural-network><deep-learning><tensorflow><gan>","0",""
"45345","1","2019-02-10 17:43:07","0","265","<market-basket-analysis>","1",""
"45346","1","2019-02-10 18:13:25","1","1041","<decision-trees><data-science-model>","1",""
"45348","1","2019-02-10 19:00:45","0","581","<machine-learning><clustering><data-analysis>","1",""
"45351","1","2019-02-10 23:09:41","2","291","<kaggle><genetic-programming>","2",""
"45355","1","2019-02-11 02:42:05","0","1092","<scikit-learn><pipelines>","1",""
"45356","1","2019-02-11 02:48:58","2","2665","<python><scikit-learn>","1",""
